Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
2006,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.073,0.074,1651270,1168272,155827,NA,NA
2007,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.059,0.074,1629560,1168272,123356,NA,NA
2008,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.071,0.074,1585800,1168272,143349,NA,NA
2009,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.098,0.074,1484240,1168272,183782,NA,NA
2010,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.118,0.074,1331920,1168272,203112,NA,NA
2011,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.121,0.074,1211620,1168272,193698,NA,NA
2012,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.115,0.074,1164950,1168272,169859,NA,NA
2013,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.124,0.074,1087630,1168272,165258,NA,NA
2014,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.115,0.074,955525,1168272,136360,NA,NA
2015,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.09,0.074,838866,1168272,98419,NA,NA
2016,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.093,0.074,786772,1168272,98810,NA,NA
2017,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.076,0.074,761613,1168272,82961,NA,NA
2018,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.087,0.074,811685,1168272,101682,NA,NA
2019,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,NA,0.074,872831,1168272,NA,NA,NA
1992,hom.27.9a,pelagic,2019,0.088,0.11,290448,181000,27858,NA,NA
1993,hom.27.9a,pelagic,2019,0.093,0.11,311530,181000,31521,NA,NA
1994,hom.27.9a,pelagic,2019,0.076,0.11,332307,181000,28441,NA,NA
1995,hom.27.9a,pelagic,2019,0.073,0.11,317578,181000,25147,NA,NA
1996,hom.27.9a,pelagic,2019,0.053,0.11,338222,181000,20400,NA,NA
1997,hom.27.9a,pelagic,2019,0.073,0.11,355798,181000,29491,NA,NA
1998,hom.27.9a,pelagic,2019,0.098,0.11,359916,181000,41564,NA,NA
1999,hom.27.9a,pelagic,2019,0.06,0.11,409961,181000,27733,NA,NA
2000,hom.27.9a,pelagic,2019,0.062,0.11,396407,181000,26160,NA,NA
2001,hom.27.9a,pelagic,2019,0.061,0.11,380541,181000,24910,NA,NA
2002,hom.27.9a,pelagic,2019,0.059,0.11,368150,181000,22506,NA,NA
2003,hom.27.9a,pelagic,2019,0.05,0.11,368634,181000,18887,NA,NA
2004,hom.27.9a,pelagic,2019,0.054,0.11,418824,181000,23252,NA,NA
2005,hom.27.9a,pelagic,2019,0.055,0.11,383467,181000,22695,NA,NA
2006,hom.27.9a,pelagic,2019,0.061,0.11,371764,181000,23902,NA,NA
2007,hom.27.9a,pelagic,2019,0.058,0.11,375750,181000,22790,NA,NA
2008,hom.27.9a,pelagic,2019,0.06,0.11,370131,181000,22993,NA,NA
2009,hom.27.9a,pelagic,2019,0.068,0.11,370644,181000,25737,NA,NA
2010,hom.27.9a,pelagic,2019,0.067,0.11,372295,181000,26556,NA,NA
2011,hom.27.9a,pelagic,2019,0.042,0.11,375522,181000,21875,NA,NA
2012,hom.27.9a,pelagic,2019,0.044,0.11,399925,181000,24868,NA,NA
2013,hom.27.9a,pelagic,2019,0.044,0.11,409582,181000,28993,NA,NA
2014,hom.27.9a,pelagic,2019,0.039,0.11,523347,181000,29017,NA,NA
2015,hom.27.9a,pelagic,2019,0.043,0.11,579817,181000,32723,NA,NA
2016,hom.27.9a,pelagic,2019,0.052,0.11,615367,181000,40730,NA,NA
2017,hom.27.9a,pelagic,2019,0.041,0.11,729278,181000,36946,NA,NA
2018,hom.27.9a,pelagic,2019,0.029,0.11,888422,181000,31661,NA,NA
2019,hom.27.9a,pelagic,2019,NA,0.11,1001740,181000,NA,NA,NA
2004,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2005,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2006,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2007,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2008,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2009,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2010,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2011,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2012,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2013,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2014,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2015,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2016,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,NA,NA,NA
2017,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,1270,NA,NA
2018,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,1278,NA,NA
1986,ldb.27.8c9a,benthic,2019,0.448,0.193,4294,4600,1408,NA,NA
1987,ldb.27.8c9a,benthic,2019,0.452,0.193,6027,4600,2021,NA,NA
1988,ldb.27.8c9a,benthic,2019,0.481,0.193,6732,4600,2586,NA,NA
1989,ldb.27.8c9a,benthic,2019,0.627,0.193,6725,4600,3037,NA,NA
1990,ldb.27.8c9a,benthic,2019,0.46,0.193,5957,4600,2354,NA,NA
1991,ldb.27.8c9a,benthic,2019,0.393,0.193,5747,4600,2129,NA,NA
1992,ldb.27.8c9a,benthic,2019,0.619,0.193,5428,4600,2353,NA,NA
1993,ldb.27.8c9a,benthic,2019,0.507,0.193,5305,4600,1822,NA,NA
1994,ldb.27.8c9a,benthic,2019,0.483,0.193,5572,4600,1920,NA,NA
1995,ldb.27.8c9a,benthic,2019,0.604,0.193,4977,4600,2058,NA,NA
1996,ldb.27.8c9a,benthic,2019,0.55,0.193,4393,4600,1466,NA,NA
1997,ldb.27.8c9a,benthic,2019,0.358,0.193,3872,4600,1204,NA,NA
1998,ldb.27.8c9a,benthic,2019,0.411,0.193,4546,4600,1501,NA,NA
1999,ldb.27.8c9a,benthic,2019,0.424,0.193,4059,4600,1442,NA,NA
2000,ldb.27.8c9a,benthic,2019,0.485,0.193,3818,4600,1414,NA,NA
2001,ldb.27.8c9a,benthic,2019,0.538,0.193,3224,4600,1221,NA,NA
2002,ldb.27.8c9a,benthic,2019,0.421,0.193,3412,4600,1028,NA,NA
2003,ldb.27.8c9a,benthic,2019,0.324,0.193,3750,4600,1067,NA,NA
2004,ldb.27.8c9a,benthic,2019,0.446,0.193,4078,4600,1354,NA,NA
2005,ldb.27.8c9a,benthic,2019,0.381,0.193,4085,4600,1358,NA,NA
2006,ldb.27.8c9a,benthic,2019,0.453,0.193,4683,4600,1427,NA,NA
2007,ldb.27.8c9a,benthic,2019,0.363,0.193,4623,4600,1396,NA,NA
2008,ldb.27.8c9a,benthic,2019,0.274,0.193,5345,4600,1182,NA,NA
2009,ldb.27.8c9a,benthic,2019,0.299,0.193,5277,4600,1413,NA,NA
2010,ldb.27.8c9a,benthic,2019,0.268,0.193,5767,4600,1562,NA,NA
2011,ldb.27.8c9a,benthic,2019,0.263,0.193,5348,4600,1397,NA,NA
2012,ldb.27.8c9a,benthic,2019,0.23,0.193,6109,4600,1321,NA,NA
2013,ldb.27.8c9a,benthic,2019,0.302,0.193,5616,4600,1427,NA,NA
2014,ldb.27.8c9a,benthic,2019,0.36,0.193,6394,4600,1942,NA,NA
2015,ldb.27.8c9a,benthic,2019,0.43,0.193,6413,4600,1745,NA,NA
2016,ldb.27.8c9a,benthic,2019,0.218,0.193,6716,4600,1419,NA,NA
2017,ldb.27.8c9a,benthic,2019,0.188,0.193,7172,4600,1173,NA,NA
2018,ldb.27.8c9a,benthic,2019,0.091,0.193,7450,4600,906,NA,NA
2019,ldb.27.8c9a,benthic,2019,NA,0.193,8854,4600,NA,NA,NA
1988,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1989,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1990,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1991,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1992,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1993,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1994,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1995,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1996,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1997,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1998,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
1999,lin.27.3a4a6-91214,demersal,2019,NA,NA,NA,NA,NA,NA,NA
2000,lin.27.3a4a6-91214,demersal,2019,NA,NA,62.58,NA,NA,NA,NA
2001,lin.27.3a4a6-91214,demersal,2019,NA,NA,48.69,NA,NA,NA,NA
2002,lin.27.3a4a6-91214,demersal,2019,NA,NA,49.71,NA,NA,NA,NA
2003,lin.27.3a4a6-91214,demersal,2019,NA,NA,51.4,NA,NA,NA,NA
2004,lin.27.3a4a6-91214,demersal,2019,NA,NA,66.53,NA,NA,NA,NA
2005,lin.27.3a4a6-91214,demersal,2019,NA,NA,73.12,NA,NA,NA,NA
2006,lin.27.3a4a6-91214,demersal,2019,NA,NA,78.82,NA,NA,NA,NA
2007,lin.27.3a4a6-91214,demersal,2019,NA,NA,69.11,NA,NA,NA,NA
2008,lin.27.3a4a6-91214,demersal,2019,NA,NA,81.44,NA,NA,NA,NA
2009,lin.27.3a4a6-91214,demersal,2019,NA,NA,81.72,NA,NA,NA,NA
2010,lin.27.3a4a6-91214,demersal,2019,NA,NA,83.67,NA,NA,NA,NA
2011,lin.27.3a4a6-91214,demersal,2019,NA,NA,101.95,NA,NA,NA,NA
2012,lin.27.3a4a6-91214,demersal,2019,NA,NA,109.87,NA,NA,NA,NA
2013,lin.27.3a4a6-91214,demersal,2019,NA,NA,117.81,NA,NA,NA,NA
2014,lin.27.3a4a6-91214,demersal,2019,NA,NA,135.8,NA,NA,NA,NA
2015,lin.27.3a4a6-91214,demersal,2019,NA,NA,146.79,NA,NA,NA,NA
2016,lin.27.3a4a6-91214,demersal,2019,NA,NA,162.02,NA,NA,NA,NA
2017,lin.27.3a4a6-91214,demersal,2019,NA,NA,165.54,NA,NA,NA,NA
2018,lin.27.3a4a6-91214,demersal,2019,NA,NA,144.62,NA,NA,NA,NA
1980,mac.27.nea,pelagic,2019,0.225,0.23,4133735,2500000,734950,NA,NA
1980,mac.27.nea,pelagic,2019,0.225,0.23,4133735,2500000,734950,NA,NA
1981,mac.27.nea,pelagic,2019,0.225,0.23,3619938,2500000,754045,NA,NA
1981,mac.27.nea,pelagic,2019,0.225,0.23,3619938,2500000,754045,NA,NA
1982,mac.27.nea,pelagic,2019,0.226,0.23,3493680,2500000,716987,NA,NA
1982,mac.27.nea,pelagic,2019,0.226,0.23,3493680,2500000,716987,NA,NA
1983,mac.27.nea,pelagic,2019,0.227,0.23,3731743,2500000,672283,NA,NA
1983,mac.27.nea,pelagic,2019,0.227,0.23,3731743,2500000,672283,NA,NA
1984,mac.27.nea,pelagic,2019,0.228,0.23,4010169,2500000,641928,NA,NA
1984,mac.27.nea,pelagic,2019,0.228,0.23,4010169,2500000,641928,NA,NA
1985,mac.27.nea,pelagic,2019,0.231,0.23,3978339,2500000,614371,NA,NA
1985,mac.27.nea,pelagic,2019,0.231,0.23,3978339,2500000,614371,NA,NA
1986,mac.27.nea,pelagic,2019,0.235,0.23,3562706,2500000,602201,NA,NA
1986,mac.27.nea,pelagic,2019,0.235,0.23,3562706,2500000,602201,NA,NA
1987,mac.27.nea,pelagic,2019,0.24,0.23,3528345,2500000,654992,NA,NA
1987,mac.27.nea,pelagic,2019,0.24,0.23,3528345,2500000,654992,NA,NA
1988,mac.27.nea,pelagic,2019,0.246,0.23,3473395,2500000,680491,NA,NA
1988,mac.27.nea,pelagic,2019,0.246,0.23,3473395,2500000,680491,NA,NA
1989,mac.27.nea,pelagic,2019,0.254,0.23,3257928,2500000,585920,NA,NA
1989,mac.27.nea,pelagic,2019,0.254,0.23,3257928,2500000,585920,NA,NA
1990,mac.27.nea,pelagic,2019,0.265,0.23,3327951,2500000,626107,NA,NA
1990,mac.27.nea,pelagic,2019,0.265,0.23,3327951,2500000,626107,NA,NA
1991,mac.27.nea,pelagic,2019,0.277,0.23,3226517,2500000,675665,NA,NA
1991,mac.27.nea,pelagic,2019,0.277,0.23,3226517,2500000,675665,NA,NA
1992,mac.27.nea,pelagic,2019,0.29,0.23,2968248,2500000,760690,NA,NA
1992,mac.27.nea,pelagic,2019,0.29,0.23,2968248,2500000,760690,NA,NA
1993,mac.27.nea,pelagic,2019,0.302,0.23,2648332,2500000,824568,NA,NA
1993,mac.27.nea,pelagic,2019,0.302,0.23,2648332,2500000,824568,NA,NA
1994,mac.27.nea,pelagic,2019,0.31,0.23,2329018,2500000,819087,NA,NA
1994,mac.27.nea,pelagic,2019,0.31,0.23,2329018,2500000,819087,NA,NA
1995,mac.27.nea,pelagic,2019,0.31,0.23,2303399,2500000,756277,NA,NA
1995,mac.27.nea,pelagic,2019,0.31,0.23,2303399,2500000,756277,NA,NA
1996,mac.27.nea,pelagic,2019,0.306,0.23,2185774,2500000,563472,NA,NA
1996,mac.27.nea,pelagic,2019,0.306,0.23,2185774,2500000,563472,NA,NA
1997,mac.27.nea,pelagic,2019,0.304,0.23,2148580,2500000,573029,NA,NA
1997,mac.27.nea,pelagic,2019,0.304,0.23,2148580,2500000,573029,NA,NA
1998,mac.27.nea,pelagic,2019,0.31,0.23,2118079,2500000,666316,NA,NA
1998,mac.27.nea,pelagic,2019,0.31,0.23,2118079,2500000,666316,NA,NA
1999,mac.27.nea,pelagic,2019,0.322,0.23,2302099,2500000,640309,NA,NA
1999,mac.27.nea,pelagic,2019,0.322,0.23,2302099,2500000,640309,NA,NA
2000,mac.27.nea,pelagic,2019,0.336,0.23,2283798,2500000,738606,NA,NA
2000,mac.27.nea,pelagic,2019,0.336,0.23,2283798,2500000,738606,NA,NA
2001,mac.27.nea,pelagic,2019,0.363,0.23,2172227,2500000,737463,NA,NA
2001,mac.27.nea,pelagic,2019,0.363,0.23,2172227,2500000,737463,NA,NA
2002,mac.27.nea,pelagic,2019,0.386,0.23,2066525,2500000,771422,NA,NA
2002,mac.27.nea,pelagic,2019,0.386,0.23,2066525,2500000,771422,NA,NA
2003,mac.27.nea,pelagic,2019,0.4,0.23,2001924,2500000,679287,NA,NA
2003,mac.27.nea,pelagic,2019,0.4,0.23,2001924,2500000,679287,NA,NA
2004,mac.27.nea,pelagic,2019,0.375,0.23,2623839,2500000,660491,NA,NA
2004,mac.27.nea,pelagic,2019,0.375,0.23,2623839,2500000,660491,NA,NA
2005,mac.27.nea,pelagic,2019,0.315,0.23,2356722,2500000,549514,NA,NA
2005,mac.27.nea,pelagic,2019,0.315,0.23,2356722,2500000,549514,NA,NA
2006,mac.27.nea,pelagic,2019,0.296,0.23,2154446,2500000,481181,NA,NA
2006,mac.27.nea,pelagic,2019,0.296,0.23,2154446,2500000,481181,NA,NA
2007,mac.27.nea,pelagic,2019,0.324,0.23,2282022,2500000,586206,NA,NA
2007,mac.27.nea,pelagic,2019,0.324,0.23,2282022,2500000,586206,NA,NA
2008,mac.27.nea,pelagic,2019,0.317,0.23,2651098,2500000,623165,NA,NA
2008,mac.27.nea,pelagic,2019,0.317,0.23,2651098,2500000,623165,NA,NA
2009,mac.27.nea,pelagic,2019,0.294,0.23,3272629,2500000,737969,NA,NA
2009,mac.27.nea,pelagic,2019,0.294,0.23,3272629,2500000,737969,NA,NA
2010,mac.27.nea,pelagic,2019,0.288,0.23,3650817,2500000,875515,NA,NA
2010,mac.27.nea,pelagic,2019,0.288,0.23,3650817,2500000,875515,NA,NA
2011,mac.27.nea,pelagic,2019,0.286,0.23,4115518,2500000,946661,NA,NA
2011,mac.27.nea,pelagic,2019,0.286,0.23,4115518,2500000,946661,NA,NA
2012,mac.27.nea,pelagic,2019,0.27,0.23,3780926,2500000,892353,NA,NA
2012,mac.27.nea,pelagic,2019,0.27,0.23,3780926,2500000,892353,NA,NA
2013,mac.27.nea,pelagic,2019,0.273,0.23,4185895,2500000,931732,NA,NA
2013,mac.27.nea,pelagic,2019,0.273,0.23,4185895,2500000,931732,NA,NA
2014,mac.27.nea,pelagic,2019,0.278,0.23,5229726,2500000,1393000,NA,NA
2014,mac.27.nea,pelagic,2019,0.278,0.23,5229726,2500000,1393000,NA,NA
2015,mac.27.nea,pelagic,2019,0.265,0.23,5195560,2500000,1208990,NA,NA
2015,mac.27.nea,pelagic,2019,0.265,0.23,5195560,2500000,1208990,NA,NA
2016,mac.27.nea,pelagic,2019,0.241,0.23,4896846,2500000,1094066,NA,NA
2016,mac.27.nea,pelagic,2019,0.241,0.23,4896846,2500000,1094066,NA,NA
2017,mac.27.nea,pelagic,2019,0.241,0.23,4692164,2500000,1155944,NA,NA
2017,mac.27.nea,pelagic,2019,0.241,0.23,4692164,2500000,1155944,NA,NA
2018,mac.27.nea,pelagic,2019,0.238,0.23,4279185,2500000,1026437,NA,NA
2018,mac.27.nea,pelagic,2019,0.238,0.23,4279185,2500000,1026437,NA,NA
2019,mac.27.nea,pelagic,2019,NA,0.23,4312156,2500000,NA,NA,NA
2019,mac.27.nea,pelagic,2019,NA,0.23,4312156,2500000,NA,NA,NA
1984,meg.27.7b-k8abd,benthic,2019,0.212,0.191,70170,41800,18828,NA,NA
1985,meg.27.7b-k8abd,benthic,2019,0.239,0.191,71135,41800,19597,NA,NA
1986,meg.27.7b-k8abd,benthic,2019,0.231,0.191,71619,41800,21248,NA,NA
1987,meg.27.7b-k8abd,benthic,2019,0.228,0.191,75015,41800,18819,NA,NA
1988,meg.27.7b-k8abd,benthic,2019,0.26,0.191,65548,41800,19302,NA,NA
1989,meg.27.7b-k8abd,benthic,2019,0.334,0.191,55274,41800,21815,NA,NA
1990,meg.27.7b-k8abd,benthic,2019,0.38,0.191,47415,41800,17654,NA,NA
1991,meg.27.7b-k8abd,benthic,2019,0.435,0.191,48531,41800,18376,NA,NA
1992,meg.27.7b-k8abd,benthic,2019,0.358,0.191,50107,41800,18588,NA,NA
1993,meg.27.7b-k8abd,benthic,2019,0.372,0.191,54241,41800,18037,NA,NA
1994,meg.27.7b-k8abd,benthic,2019,0.333,0.191,53076,41800,16968,NA,NA
1995,meg.27.7b-k8abd,benthic,2019,0.351,0.191,59159,41800,18514,NA,NA
1996,meg.27.7b-k8abd,benthic,2019,0.352,0.191,53175,41800,18135,NA,NA
1997,meg.27.7b-k8abd,benthic,2019,0.311,0.191,56650,41800,17296,NA,NA
1998,meg.27.7b-k8abd,benthic,2019,0.331,0.191,58995,41800,19716,NA,NA
1999,meg.27.7b-k8abd,benthic,2019,0.342,0.191,49731,41800,16601,NA,NA
2000,meg.27.7b-k8abd,benthic,2019,0.348,0.191,50539,41800,16901,NA,NA
2001,meg.27.7b-k8abd,benthic,2019,0.419,0.191,52117,41800,18040,NA,NA
2002,meg.27.7b-k8abd,benthic,2019,0.486,0.191,47472,41800,18800,NA,NA
2003,meg.27.7b-k8abd,benthic,2019,0.506,0.191,44304,41800,19719,NA,NA
2004,meg.27.7b-k8abd,benthic,2019,0.442,0.191,39194,41800,20602,NA,NA
2005,meg.27.7b-k8abd,benthic,2019,0.543,0.191,38711,41800,16163,NA,NA
2006,meg.27.7b-k8abd,benthic,2019,0.411,0.191,37066,41800,15788,NA,NA
2007,meg.27.7b-k8abd,benthic,2019,0.458,0.191,40479,41800,16092,NA,NA
2008,meg.27.7b-k8abd,benthic,2019,0.341,0.191,44100,41800,13908,NA,NA
2009,meg.27.7b-k8abd,benthic,2019,0.359,0.191,53399,41800,18342,NA,NA
2010,meg.27.7b-k8abd,benthic,2019,0.393,0.191,53393,41800,20444,NA,NA
2011,meg.27.7b-k8abd,benthic,2019,0.364,0.191,46324,41800,17413,NA,NA
2012,meg.27.7b-k8abd,benthic,2019,0.327,0.191,48423,41800,18137,NA,NA
2013,meg.27.7b-k8abd,benthic,2019,0.354,0.191,52601,41800,20910,NA,NA
2014,meg.27.7b-k8abd,benthic,2019,0.277,0.191,64290,41800,15846,NA,NA
2015,meg.27.7b-k8abd,benthic,2019,0.235,0.191,58462,41800,13076,NA,NA
2016,meg.27.7b-k8abd,benthic,2019,0.239,0.191,68221,41800,13992,NA,NA
2017,meg.27.7b-k8abd,benthic,2019,0.253,0.191,68846,41800,15957,NA,NA
2018,meg.27.7b-k8abd,benthic,2019,0.179,0.191,95488,41800,14133,NA,NA
2019,meg.27.7b-k8abd,benthic,2019,NA,0.191,100393,41800,NA,NA,NA
1986,meg.27.8c9a,benthic,2019,0.393,0.191,2222,980,705,NA,NA
1987,meg.27.8c9a,benthic,2019,0.357,0.191,1868,980,537,NA,NA
1988,meg.27.8c9a,benthic,2019,0.506,0.191,2137,980,858,NA,NA
1989,meg.27.8c9a,benthic,2019,0.441,0.191,2298,980,761,NA,NA
1990,meg.27.8c9a,benthic,2019,0.453,0.191,2379,980,1022,NA,NA
1991,meg.27.8c9a,benthic,2019,0.467,0.191,1610,980,655,NA,NA
1992,meg.27.8c9a,benthic,2019,0.444,0.191,1534,980,558,NA,NA
1993,meg.27.8c9a,benthic,2019,0.328,0.191,1399,980,421,NA,NA
1994,meg.27.8c9a,benthic,2019,0.417,0.191,1212,980,492,NA,NA
1995,meg.27.8c9a,benthic,2019,0.293,0.191,981,980,258,NA,NA
1996,meg.27.8c9a,benthic,2019,0.254,0.191,1323,980,373,NA,NA
1997,meg.27.8c9a,benthic,2019,0.274,0.191,1367,980,408,NA,NA
1998,meg.27.8c9a,benthic,2019,0.407,0.191,1358,980,482,NA,NA
1999,meg.27.8c9a,benthic,2019,0.349,0.191,1126,980,386,NA,NA
2000,meg.27.8c9a,benthic,2019,0.331,0.191,1199,980,288,NA,NA
2001,meg.27.8c9a,benthic,2019,0.269,0.191,900,980,194,NA,NA
2002,meg.27.8c9a,benthic,2019,0.167,0.191,839,980,136,NA,NA
2003,meg.27.8c9a,benthic,2019,0.179,0.191,947,980,149,NA,NA
2004,meg.27.8c9a,benthic,2019,0.191,0.191,797,980,160,NA,NA
2005,meg.27.8c9a,benthic,2019,0.244,0.191,842,980,166,NA,NA
2006,meg.27.8c9a,benthic,2019,0.411,0.191,809,980,226,NA,NA
2007,meg.27.8c9a,benthic,2019,0.259,0.191,727,980,155,NA,NA
2008,meg.27.8c9a,benthic,2019,0.221,0.191,660,980,144,NA,NA
2009,meg.27.8c9a,benthic,2019,0.12,0.191,667,980,95,NA,NA
2010,meg.27.8c9a,benthic,2019,0.076,0.191,727,980,88,NA,NA
2011,meg.27.8c9a,benthic,2019,0.289,0.191,1112,980,371,NA,NA
2012,meg.27.8c9a,benthic,2019,0.265,0.191,1164,980,293,NA,NA
2013,meg.27.8c9a,benthic,2019,0.224,0.191,1010,980,250,NA,NA
2014,meg.27.8c9a,benthic,2019,0.445,0.191,1062,980,399,NA,NA
2015,meg.27.8c9a,benthic,2019,0.448,0.191,931,980,297,NA,NA
2016,meg.27.8c9a,benthic,2019,0.249,0.191,1417,980,298,NA,NA
2017,meg.27.8c9a,benthic,2019,0.155,0.191,1927,980,288,NA,NA
2018,meg.27.8c9a,benthic,2019,0.171,0.191,2094,980,352,NA,NA
2019,meg.27.8c9a,benthic,2019,NA,0.191,2652,980,NA,NA,NA
1986,mon.27.78abd,benthic,2019,0.324,0.28,42716,22278,26814,NA,NA
1987,mon.27.78abd,benthic,2019,0.344,0.28,48955,22278,24785,NA,NA
1988,mon.27.78abd,benthic,2019,0.371,0.28,47044,22278,22878,NA,NA
1989,mon.27.78abd,benthic,2019,0.418,0.28,40730,22278,25777,NA,NA
1990,mon.27.78abd,benthic,2019,0.414,0.28,35407,22278,22521,NA,NA
1991,mon.27.78abd,benthic,2019,0.397,0.28,35811,22278,17993,NA,NA
1992,mon.27.78abd,benthic,2019,0.291,0.28,32562,22278,14616,NA,NA
1993,mon.27.78abd,benthic,2019,0.291,0.28,33258,22278,15988,NA,NA
1994,mon.27.78abd,benthic,2019,0.373,0.28,29573,22278,18463,NA,NA
1995,mon.27.78abd,benthic,2019,0.389,0.28,30118,22278,22576,NA,NA
1996,mon.27.78abd,benthic,2019,0.41,0.28,32872,22278,25045,NA,NA
1997,mon.27.78abd,benthic,2019,0.48,0.28,33097,22278,24669,NA,NA
1998,mon.27.78abd,benthic,2019,0.451,0.28,31941,22278,21976,NA,NA
1999,mon.27.78abd,benthic,2019,0.552,0.28,29924,22278,20171,NA,NA
2000,mon.27.78abd,benthic,2019,0.367,0.28,22476,22278,15511,NA,NA
2001,mon.27.78abd,benthic,2019,0.484,0.28,23853,22278,18563,NA,NA
2002,mon.27.78abd,benthic,2019,0.474,0.28,20754,22278,23703,NA,NA
2003,mon.27.78abd,benthic,2019,0.548,0.28,20853,22278,30416,NA,NA
2004,mon.27.78abd,benthic,2019,0.633,0.28,18590,22278,31366,NA,NA
2005,mon.27.78abd,benthic,2019,0.517,0.28,20171,22278,29931,NA,NA
2006,mon.27.78abd,benthic,2019,0.394,0.28,23219,22278,28533,NA,NA
2007,mon.27.78abd,benthic,2019,0.424,0.28,26406,22278,32014,NA,NA
2008,mon.27.78abd,benthic,2019,0.429,0.28,32129,22278,28024,NA,NA
2009,mon.27.78abd,benthic,2019,0.448,0.28,38790,22278,23862,NA,NA
2010,mon.27.78abd,benthic,2019,0.459,0.28,33235,22278,24799,NA,NA
2011,mon.27.78abd,benthic,2019,0.378,0.28,30476,22278,26434,NA,NA
2012,mon.27.78abd,benthic,2019,0.431,0.28,32414,22278,30522,NA,NA
2013,mon.27.78abd,benthic,2019,0.376,0.28,33666,22278,32293,NA,NA
2014,mon.27.78abd,benthic,2019,0.405,0.28,38479,22278,30329,NA,NA
2015,mon.27.78abd,benthic,2019,0.341,0.28,46718,22278,30173,NA,NA
2016,mon.27.78abd,benthic,2019,0.329,0.28,45627,22278,32663,NA,NA
2017,mon.27.78abd,benthic,2019,0.321,0.28,52119,22278,27835,NA,NA
2018,mon.27.78abd,benthic,2019,0.25,0.28,55785,22278,23768,NA,NA
2019,mon.27.78abd,benthic,2019,NA,0.28,72848,22278,NA,NA,NA
1980,mon.27.8c9a,benthic,2019,0.297,0.24,9772,6283,NA,NA,NA
1981,mon.27.8c9a,benthic,2019,0.327,0.24,11344,6283,NA,NA,NA
1982,mon.27.8c9a,benthic,2019,0.375,0.24,11876,6283,NA,NA,NA
1983,mon.27.8c9a,benthic,2019,0.487,0.24,10628,6283,NA,NA,NA
1984,mon.27.8c9a,benthic,2019,0.508,0.24,8815,6283,NA,NA,NA
1985,mon.27.8c9a,benthic,2019,0.535,0.24,8412,6283,NA,NA,NA
1986,mon.27.8c9a,benthic,2019,0.802,0.24,7763,6283,NA,NA,NA
1987,mon.27.8c9a,benthic,2019,0.922,0.24,4798,6283,NA,NA,NA
