annex,country,regulated area ,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BOB,FRA,8B-BOB,LONGLINE,SRG,NONE,,0.001,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,SSB,NONE,,0.001,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,SRX,NONE,,0.002,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,ANF,NONE,,0.006,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,SOL,NONE,,0.352,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,HKE,NONE,,17.361,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,BSS,NONE,,2.742,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,POL,NONE,,0.277,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,TUR,NONE,,0.099,U10M,2003
BOB,FRA,8B-BOB,LONGLINE,WHG,NONE,,0.022,U10M,2003
BOB,FRA,8A-BOB,NONE,ELE,NONE,,1.217,U10M,2003
BOB,FRA,8A-BOB,NONE,ELX,NONE,,48.473,U10M,2003
BOB,FRA,8A-BOB,NONE,LAS,NONE,,0.084,U10M,2003
BOB,FRA,8A-BOB,NONE,SAN,NONE,,0.2,U10M,2003
BOB,FRA,8B-BOB,NONE,ELX,NONE,,6.118,U10M,2003
BOB,FRA,8B-BOB,NONE,LAS,NONE,,0.002,U10M,2003
BOB,FRA,8B-BOB,NONE,PPZ,NONE,,0.025,U10M,2003
BOB,FRA,8A-BOB,OTTER,BIB,NONE,,0.531,U10M,2003
BOB,FRA,8A-BOB,OTTER,BLL,NONE,,0.033,U10M,2003
BOB,FRA,8A-BOB,OTTER,BRB,NONE,,0.68,U10M,2003
BOB,FRA,8A-BOB,OTTER,CET,NONE,,0.077,U10M,2003
BOB,FRA,8A-BOB,OTTER,CPR,NONE,,0.21,U10M,2003
BOB,FRA,8A-BOB,OTTER,CRG,NONE,,0.01,U10M,2003
BOB,FRA,8A-BOB,OTTER,CRU,NONE,,0.242,U10M,2003
BOB,FRA,8A-BOB,OTTER,CTC,NONE,,82.972,U10M,2003
BOB,FRA,8A-BOB,OTTER,ELE,NONE,,0.935,U10M,2003
BOB,FRA,8A-BOB,OTTER,FLE,NONE,,0.488,U10M,2003
BOB,FRA,8A-BOB,OTTER,GUG,NONE,,0.043,U10M,2003
BOB,FRA,8A-BOB,OTTER,GUR,NONE,,0.043,U10M,2003
BOB,FRA,8A-BOB,OTTER,GUX,NONE,,0.116,U10M,2003
BOB,FRA,8A-BOB,OTTER,HOM,NONE,,0.124,U10M,2003
BOB,FRA,8A-BOB,OTTER,JOD,NONE,,0.005,U10M,2003
BOB,FRA,8A-BOB,OTTER,MGR,NONE,,0.101,U10M,2003
BOB,FRA,8A-BOB,OTTER,MUL,NONE,,1.193,U10M,2003
BOB,FRA,8A-BOB,OTTER,MUX,NONE,,8.572,U10M,2003
BOB,FRA,8A-BOB,OTTER,MZZ,NONE,,2.8,U10M,2003
BOB,FRA,8A-BOB,OTTER,OYF,NONE,,2.735,U10M,2003
BOB,FRA,8A-BOB,OTTER,QSC,NONE,,6.299,U10M,2003
BOB,FRA,8A-BOB,OTTER,RJC,NONE,,0.171,U10M,2003
BOB,FRA,8A-BOB,OTTER,RJM,NONE,,0.649,U10M,2003
BOB,FRA,8A-BOB,OTTER,RJN,NONE,,0.056,U10M,2003
BOB,FRA,8A-BOB,OTTER,SBG,NONE,,0.858,U10M,2003
BOB,FRA,8A-BOB,OTTER,SCL,NONE,,0.258,U10M,2003
BOB,FRA,8A-BOB,OTTER,SKA,NONE,,0.047,U10M,2003
BOB,FRA,8A-BOB,OTTER,SME,NONE,,0.123,U10M,2003
BOB,FRA,8A-BOB,OTTER,SOS,NONE,,0.137,U10M,2003
BOB,FRA,8A-BOB,OTTER,SPU,NONE,,0.077,U10M,2003
BOB,FRA,8A-BOB,OTTER,SQC,NONE,,3.6,U10M,2003
BOB,FRA,8A-BOB,OTTER,TOE,NONE,,0.031,U10M,2003
BOB,FRA,8A-BOB,OTTER,WHE,NONE,,0.814,U10M,2003
BOB,FRA,8A-BOB,OTTER,ANF,NONE,,0.093,U10M,2003
BOB,FRA,8A-BOB,OTTER,CSH,NONE,,24.736,U10M,2003
BOB,FRA,8A-BOB,OTTER,SOL,NONE,,32.912,U10M,2003
BOB,FRA,8A-BOB,OTTER,CRE,NONE,,0.02,U10M,2003
BOB,FRA,8A-BOB,OTTER,HKE,NONE,,9.21,U10M,2003
BOB,FRA,8A-BOB,OTTER,PLE,NONE,,2.347,U10M,2003
BOB,FRA,8A-BOB,OTTER,BSS,NONE,,2.506,U10M,2003
BOB,FRA,8A-BOB,OTTER,SQI,NONE,,3.11,U10M,2003
BOB,FRA,8A-BOB,OTTER,NEP,NONE,,3.678,U10M,2003
BOB,FRA,8A-BOB,OTTER,POL,NONE,,0.693,U10M,2003
BOB,FRA,8A-BOB,OTTER,SAN,NONE,,52.219,U10M,2003
BOB,FRA,8A-BOB,OTTER,SCR,NONE,,0.874,U10M,2003
BOB,FRA,8A-BOB,OTTER,TUR,NONE,,0.06,U10M,2003
BOB,FRA,8A-BOB,OTTER,WHG,NONE,,0.973,U10M,2003
BOB,FRA,8B-BOB,OTTER,PPZ,NONE,,0.592,U10M,2003
BOB,FRA,8A-BOB,PEL_TRAWL,ELE,NONE,,0.054,U10M,2003
BOB,FRA,8A-BOB,PEL_TRAWL,MUL,NONE,,3,U10M,2003
BOB,FRA,8A-BOB,PEL_TRAWL,HKE,NONE,,0.34,U10M,2003
BOB,FRA,8A-BOB,PEL_TRAWL,BSS,NONE,,0.01,U10M,2003
BOB,FRA,8A-BOB,PEL_TRAWL,WHG,NONE,,0.8,U10M,2003
BOB,FRA,8A-BOB,POTS,BIB,NONE,,0.017,U10M,2003
BOB,FRA,8A-BOB,POTS,BRB,NONE,,0.013,U10M,2003
BOB,FRA,8A-BOB,POTS,CPR,NONE,,0.299,U10M,2003
BOB,FRA,8A-BOB,POTS,CRG,NONE,,0.346,U10M,2003
BOB,FRA,8A-BOB,POTS,CRU,NONE,,11.516,U10M,2003
BOB,FRA,8A-BOB,POTS,CRW,NONE,,0.002,U10M,2003
BOB,FRA,8A-BOB,POTS,CTC,NONE,,0.014,U10M,2003
BOB,FRA,8A-BOB,POTS,LBE,NONE,,4.537,U10M,2003
BOB,FRA,8A-BOB,POTS,MZZ,NONE,,0.101,U10M,2003
BOB,FRA,8A-BOB,POTS,SCL,NONE,,0.011,U10M,2003
BOB,FRA,8A-BOB,POTS,WHE,NONE,,0.255,U10M,2003
BOB,FRA,8A-BOB,POTS,SOL,NONE,,0.001,U10M,2003
BOB,FRA,8A-BOB,POTS,CRE,NONE,,78.448,U10M,2003
BOB,FRA,8A-BOB,POTS,BSS,NONE,,0.301,U10M,2003
BOB,FRA,8A-BOB,POTS,POL,NONE,,0.004,U10M,2003
BOB,FRA,8A-BOB,POTS,SCR,NONE,,44.085,U10M,2003
BOB,FRA,8B-BOB,POTS,CRU,NONE,,0.474,U10M,2003
BOB,FRA,8B-BOB,POTS,LBE,NONE,,1.251,U10M,2003
BOB,FRA,8B-BOB,POTS,CRE,NONE,,0.098,U10M,2003
BOB,FRA,8B-BOB,POTS,SCR,NONE,,0.581,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,BIB,NONE,,4.567,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,BLL,NONE,,0.905,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,BRB,NONE,,0.789,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,CLJ,NONE,,0.002,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,CRW,NONE,,0.066,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,CTC,NONE,,34.556,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,CTG,NONE,,0.025,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,ELE,NONE,,0.027,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,FLE,NONE,,0.193,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,GAR,NONE,,0.004,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,GFB,NONE,,0.006,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,GUG,NONE,,0.003,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,GUR,NONE,,0.153,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,GUX,NONE,,0.301,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,HOM,NONE,,0.007,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,JOD,NONE,,0.026,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,LAS,NONE,,0.209,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,LBE,NONE,,0.378,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,MGR,NONE,,0.016,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,MUL,NONE,,4.867,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,MUS,NONE,,0.019,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,MUX,NONE,,7.03,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,MZZ,NONE,,2.96,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,RJC,NONE,,0.637,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,RJF,NONE,,0.175,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,RJM,NONE,,0.486,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,RJN,NONE,,0.373,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SBG,NONE,,0.85,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SCL,NONE,,2.047,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SDV,NONE,,0.287,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SHD,NONE,,0.259,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SKA,NONE,,3.953,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SOS,NONE,,0.523,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SOX,NONE,,0.054,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SPU,NONE,,0.331,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SQC,NONE,,0.008,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SRG,NONE,,0.013,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,TOE,NONE,,0.113,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,TRI,NONE,,0.002,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,TRS,NONE,,0.008,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,WHE,NONE,,0.028,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,WRA,NONE,,4.644,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,ANF,NONE,,9.517,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,COD,NONE,,0.04,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SAL,NONE,,0.023,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SOL,NONE,,26.343,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,CRE,NONE,,0.864,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,HKE,NONE,,10.949,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,PLE,NONE,,2.52,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,BSS,NONE,,3.927,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,LIN,NONE,,0.294,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,POL,NONE,,7.776,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,POK,NONE,,0.003,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,SCR,NONE,,16.891,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,TUR,NONE,,2.144,U10M,2003
BOB,FRA,8A-BOB,TRAMMEL,WHG,NONE,,2.069,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,BIB,NONE,,0.346,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,BLL,NONE,,0.245,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,BOG,NONE,,0.01,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,BRB,NONE,,0.275,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,BSH,NONE,,0.01,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,CET,NONE,,0.332,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,CRU,NONE,,0.02,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,CTC,NONE,,46.439,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,DGX,NONE,,0.015,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,ELE,NONE,,0.743,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,GUR,NONE,,0.008,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,HOM,NONE,,0.141,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,MGR,NONE,,0.017,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,MUL,NONE,,5.493,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,MUX,NONE,,0.837,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,MZZ,NONE,,1.776,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,RJC,NONE,,0.746,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,RJN,NONE,,0.058,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SBG,NONE,,0.968,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SCL,NONE,,0.106,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SHD,NONE,,2.911,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SOS,NONE,,1.422,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SOX,NONE,,4.075,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SPU,NONE,,0.081,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SQC,NONE,,0.009,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SRG,NONE,,0.572,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SSB,NONE,,0.185,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,TRI,NONE,,0.258,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,TRS,NONE,,0.002,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,WEG,NONE,,0.457,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,ANF,NONE,,0.027,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,CSH,NONE,,0.02,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SOL,NONE,,8.859,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,CRE,NONE,,0.038,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,HKE,NONE,,0.657,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,PLE,NONE,,0.248,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,BSS,NONE,,1.942,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,DGS,NONE,,0.002,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,SCR,NONE,,0.209,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,TUR,NONE,,0.782,U10M,2003
BOB,FRA,8B-BOB,TRAMMEL,WHG,NONE,,0.216,U10M,2003
BOB,FRA,8A-BOB,DREDGE,ARX,NONE,,31.657,U10M,2004
BOB,FRA,8A-BOB,DREDGE,CTG,NONE,,21.382,U10M,2004
BOB,FRA,8A-BOB,DREDGE,HCX,NONE,,18.428,U10M,2004
BOB,FRA,8A-BOB,DREDGE,SCX,NONE,,42.286,U10M,2004
BOB,FRA,8A-BOB,DREDGE,SCE,NONE,,80.298,U10M,2004
BOB,FRA,8A-BOB,DREDGE,SAN,NONE,,3.71,U10M,2004
BOB,FRA,8B-BOB,DREDGE,MUS,NONE,,5.036,U10M,2004
BOB,FRA,8B-BOB,DREDGE,SCX,NONE,,1.435,U10M,2004
BOB,FRA,8B-BOB,DREDGE,SCE,NONE,,0.95,U10M,2004
BOB,FRA,8A-BOB,GILL,BIB,NONE,,6.721,U10M,2004
BOB,FRA,8A-BOB,GILL,BLL,NONE,,3.187,U10M,2004
BOB,FRA,8A-BOB,GILL,BOG,NONE,,0.01,U10M,2004
BOB,FRA,8A-BOB,GILL,BRB,NONE,,5.651,U10M,2004
BOB,FRA,8A-BOB,GILL,BSH,NONE,,0.015,U10M,2004
BOB,FRA,8A-BOB,GILL,CPR,NONE,,0.062,U10M,2004
BOB,FRA,8A-BOB,GILL,CRU,NONE,,0.645,U10M,2004
BOB,FRA,8A-BOB,GILL,CRW,NONE,,1.006,U10M,2004
BOB,FRA,8A-BOB,GILL,CTC,NONE,,11.503,U10M,2004
BOB,FRA,8A-BOB,GILL,ELE,NONE,,0.716,U10M,2004
BOB,FRA,8A-BOB,GILL,FLE,NONE,,0.016,U10M,2004
BOB,FRA,8A-BOB,GILL,GAR,NONE,,0.096,U10M,2004
BOB,FRA,8A-BOB,GILL,GUG,NONE,,0.057,U10M,2004
BOB,FRA,8A-BOB,GILL,GUR,NONE,,1.764,U10M,2004
BOB,FRA,8A-BOB,GILL,GUX,NONE,,0.006,U10M,2004
BOB,FRA,8A-BOB,GILL,HMM,NONE,,0.006,U10M,2004
BOB,FRA,8A-BOB,GILL,HOM,NONE,,0.347,U10M,2004
BOB,FRA,8A-BOB,GILL,JOD,NONE,,0.002,U10M,2004
BOB,FRA,8A-BOB,GILL,LAS,NONE,,1.886,U10M,2004
BOB,FRA,8A-BOB,GILL,LBE,NONE,,0.216,U10M,2004
BOB,FRA,8A-BOB,GILL,MGR,NONE,,0.33,U10M,2004
BOB,FRA,8A-BOB,GILL,MUL,NONE,,21.875,U10M,2004
BOB,FRA,8A-BOB,GILL,MUX,NONE,,39.456,U10M,2004
BOB,FRA,8A-BOB,GILL,MZZ,NONE,,9.882,U10M,2004
BOB,FRA,8A-BOB,GILL,PAC,NONE,,0.09,U10M,2004
BOB,FRA,8A-BOB,GILL,RJC,NONE,,0.879,U10M,2004
BOB,FRA,8A-BOB,GILL,RJM,NONE,,0.064,U10M,2004
BOB,FRA,8A-BOB,GILL,RJN,NONE,,0.04,U10M,2004
BOB,FRA,8A-BOB,GILL,SBG,NONE,,7.702,U10M,2004
BOB,FRA,8A-BOB,GILL,SCL,NONE,,1.829,U10M,2004
BOB,FRA,8A-BOB,GILL,SCO,NONE,,0.009,U10M,2004
BOB,FRA,8A-BOB,GILL,SDV,NONE,,0.253,U10M,2004
BOB,FRA,8A-BOB,GILL,SHD,NONE,,7.647,U10M,2004
BOB,FRA,8A-BOB,GILL,SKA,NONE,,6.853,U10M,2004
BOB,FRA,8A-BOB,GILL,SME,NONE,,2.93,U10M,2004
BOB,FRA,8A-BOB,GILL,SOS,NONE,,1.895,U10M,2004
BOB,FRA,8A-BOB,GILL,SOX,NONE,,0.002,U10M,2004
BOB,FRA,8A-BOB,GILL,SPU,NONE,,0.02,U10M,2004
BOB,FRA,8A-BOB,GILL,SQC,NONE,,0.003,U10M,2004
BOB,FRA,8A-BOB,GILL,SRG,NONE,,2.008,U10M,2004
BOB,FRA,8A-BOB,GILL,TOE,NONE,,0.003,U10M,2004
BOB,FRA,8A-BOB,GILL,TRI,NONE,,0.08,U10M,2004
BOB,FRA,8A-BOB,GILL,TRS,NONE,,0.016,U10M,2004
BOB,FRA,8A-BOB,GILL,WRA,NONE,,7.896,U10M,2004
BOB,FRA,8A-BOB,GILL,ANF,NONE,,32.003,U10M,2004
BOB,FRA,8A-BOB,GILL,COD,NONE,,0.337,U10M,2004
BOB,FRA,8A-BOB,GILL,SAL,NONE,,0.006,U10M,2004
BOB,FRA,8A-BOB,GILL,CSH,NONE,,0.027,U10M,2004
BOB,FRA,8A-BOB,GILL,SOL,NONE,,22.093,U10M,2004
BOB,FRA,8A-BOB,GILL,CRE,NONE,,2.381,U10M,2004
BOB,FRA,8A-BOB,GILL,HKE,NONE,,52.831,U10M,2004
BOB,FRA,8A-BOB,GILL,PLE,NONE,,3.889,U10M,2004
BOB,FRA,8A-BOB,GILL,BSS,NONE,,14.858,U10M,2004
BOB,FRA,8A-BOB,GILL,LEM,NONE,,0.005,U10M,2004
BOB,FRA,8A-BOB,GILL,LIN,NONE,,0.635,U10M,2004
BOB,FRA,8A-BOB,GILL,POL,NONE,,42.551,U10M,2004
BOB,FRA,8A-BOB,GILL,POK,NONE,,0.03,U10M,2004
BOB,FRA,8A-BOB,GILL,SCR,NONE,,30.452,U10M,2004
BOB,FRA,8A-BOB,GILL,TUR,NONE,,10.109,U10M,2004
BOB,FRA,8A-BOB,GILL,WHG,NONE,,10.478,U10M,2004
BOB,FRA,8B-BOB,GILL,BIB,NONE,,0.277,U10M,2004
BOB,FRA,8B-BOB,GILL,BLL,NONE,,0.255,U10M,2004
BOB,FRA,8B-BOB,GILL,BOG,NONE,,0.107,U10M,2004
BOB,FRA,8B-BOB,GILL,BON,NONE,,0.181,U10M,2004
BOB,FRA,8B-BOB,GILL,BRB,NONE,,2.928,U10M,2004
BOB,FRA,8B-BOB,GILL,CET,NONE,,0.146,U10M,2004
BOB,FRA,8B-BOB,GILL,COB,NONE,,0.072,U10M,2004
BOB,FRA,8B-BOB,GILL,CRG,NONE,,0.1,U10M,2004
BOB,FRA,8B-BOB,GILL,CRW,NONE,,0.001,U10M,2004
BOB,FRA,8B-BOB,GILL,CTC,NONE,,17.871,U10M,2004
BOB,FRA,8B-BOB,GILL,DGX,NONE,,0.146,U10M,2004
BOB,FRA,8B-BOB,GILL,ELE,NONE,,1.191,U10M,2004
BOB,FRA,8B-BOB,GILL,FLE,NONE,,0.351,U10M,2004
BOB,FRA,8B-BOB,GILL,FRF,NONE,,0.102,U10M,2004
BOB,FRA,8B-BOB,GILL,GAR,NONE,,0.332,U10M,2004
BOB,FRA,8B-BOB,GILL,GUX,NONE,,0.318,U10M,2004
BOB,FRA,8B-BOB,GILL,HMM,NONE,,0.064,U10M,2004
BOB,FRA,8B-BOB,GILL,HOM,NONE,,0.488,U10M,2004
BOB,FRA,8B-BOB,GILL,LAS,NONE,,25.622,U10M,2004
BOB,FRA,8B-BOB,GILL,LBE,NONE,,0.014,U10M,2004
BOB,FRA,8B-BOB,GILL,MAS,NONE,,0.024,U10M,2004
BOB,FRA,8B-BOB,GILL,MGR,NONE,,20.259,U10M,2004
BOB,FRA,8B-BOB,GILL,MUL,NONE,,20.224,U10M,2004
BOB,FRA,8B-BOB,GILL,MUS,NONE,,1.045,U10M,2004
BOB,FRA,8B-BOB,GILL,MUX,NONE,,1.34,U10M,2004
BOB,FRA,8B-BOB,GILL,MZZ,NONE,,3.997,U10M,2004
BOB,FRA,8B-BOB,GILL,PAC,NONE,,0.003,U10M,2004
BOB,FRA,8B-BOB,GILL,RJC,NONE,,0.332,U10M,2004
BOB,FRA,8B-BOB,GILL,RJN,NONE,,0.102,U10M,2004
BOB,FRA,8B-BOB,GILL,RPG,NONE,,0.034,U10M,2004
BOB,FRA,8B-BOB,GILL,SBG,NONE,,9.304,U10M,2004
BOB,FRA,8B-BOB,GILL,SCL,NONE,,0.031,U10M,2004
BOB,FRA,8B-BOB,GILL,SCO,NONE,,0.085,U10M,2004
BOB,FRA,8B-BOB,GILL,SHD,NONE,,41.072,U10M,2004
BOB,FRA,8B-BOB,GILL,SKA,NONE,,0.568,U10M,2004
BOB,FRA,8B-BOB,GILL,SLM,NONE,,0.27,U10M,2004
BOB,FRA,8B-BOB,GILL,SME,NONE,,0.822,U10M,2004
BOB,FRA,8B-BOB,GILL,SOS,NONE,,1.543,U10M,2004
BOB,FRA,8B-BOB,GILL,SOX,NONE,,1.971,U10M,2004
BOB,FRA,8B-BOB,GILL,SPU,NONE,,6.665,U10M,2004
BOB,FRA,8B-BOB,GILL,SRG,NONE,,2.887,U10M,2004
BOB,FRA,8B-BOB,GILL,SSB,NONE,,2.529,U10M,2004
BOB,FRA,8B-BOB,GILL,TRI,NONE,,0.538,U10M,2004
BOB,FRA,8B-BOB,GILL,TRS,NONE,,2.047,U10M,2004
BOB,FRA,8B-BOB,GILL,WEG,NONE,,0.124,U10M,2004
BOB,FRA,8B-BOB,GILL,WRA,NONE,,0.01,U10M,2004
BOB,FRA,8B-BOB,GILL,ANF,NONE,,0.095,U10M,2004
BOB,FRA,8B-BOB,GILL,SAL,NONE,,8.56,U10M,2004
BOB,FRA,8B-BOB,GILL,SOL,NONE,,7.464,U10M,2004
BOB,FRA,8B-BOB,GILL,CRE,NONE,,0.136,U10M,2004
BOB,FRA,8B-BOB,GILL,HKE,NONE,,2.109,U10M,2004
BOB,FRA,8B-BOB,GILL,PLE,NONE,,0.518,U10M,2004
BOB,FRA,8B-BOB,GILL,BSS,NONE,,22.279,U10M,2004
BOB,FRA,8B-BOB,GILL,DGS,NONE,,0.054,U10M,2004
BOB,FRA,8B-BOB,GILL,POL,NONE,,0.102,U10M,2004
BOB,FRA,8B-BOB,GILL,SCR,NONE,,0.077,U10M,2004
BOB,FRA,8B-BOB,GILL,TUR,NONE,,0.635,U10M,2004
BOB,FRA,8B-BOB,GILL,WHG,NONE,,0.06,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,BIB,NONE,,0.418,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,BLL,NONE,,0.242,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,BRB,NONE,,1.683,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,BSH,NONE,,1.227,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,CPR,NONE,,0.032,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,DGX,NONE,,0.068,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,GAR,NONE,,0.368,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,GUR,NONE,,0.005,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,GUX,NONE,,0.008,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,HCX,NONE,,0.05,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,MUL,NONE,,0.347,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,MUX,NONE,,0.027,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,MZZ,NONE,,0.511,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,RJC,NONE,,0.048,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,RJM,NONE,,0.407,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SBG,NONE,,1.655,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SCL,NONE,,0.831,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SDV,NONE,,0.1,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SKA,NONE,,3.577,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SPU,NONE,,0.018,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SQC,NONE,,0.052,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,WRA,NONE,,1.03,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,COD,NONE,,0.014,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SOL,NONE,,0.014,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,CRE,NONE,,0.016,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,HKE,NONE,,0.009,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,BSS,NONE,,74.838,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,LIN,NONE,,0.319,U10M,2004
